original_id,composition,phases,hardness,yield_strength,ultimate_tensile_strength,elongation,compressive_strength,plasticity,processing_notes,doi,FCC,BCC,HCP,IM,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Ge,Hf,Li,Mg,Mn,Mo,N,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,dataset_source,ρ (g/cm<sup>3</sup>),E (GPa),σ(MPa) at 1000 C,σ(MPa) at 1200 C,G (GPa),C11 (GPa),Fracture Toughness,ductility,Test Type
5-2324252629-0272713272-000233_1,CrMn<sub>0.5</sub>FeVCu<sub>0.10</sub>,FCC+BCC,,,,,1087.0,,,10.1016/j.jmst.2018.02.026,,,,,,,,,,,0.2777777777777778,0.02777777777777778,0.2777777777777778,,,,,,0.1388888888888889,,,,,,,,,,,,,0.2777777777777778,,,,,database (1).csv,,,,,,,,49.2,C
5-2324252629-0262618263-000233_1,CrMn<sub>0.7</sub>FeVCu<sub>0.14</sub>,FCC+BCC,,,,,1068.0,,,10.1016/j.jmst.2018.02.026,,,,,,,,,,,0.26041666666666663,0.036458333333333336,0.26041666666666663,,,,,,0.18229166666666663,,,,,,,,,,,,,0.26041666666666663,,,,,database (1).csv,,,,,,,,49.8,C
5-2324252629-0232323234-000233_1,CrMnFeVCu<sub>0.20</sub>,FCC+BCC,,,,,862.0,,,10.1016/j.jmst.2018.02.026,,,,,,,,,,,0.23809523809523808,0.047619047619047616,0.23809523809523808,,,,,,0.23809523809523808,,,,,,,,,,,,,0.23809523809523808,,,,,database (1).csv,,,,,,,,48.7,C
5-2224262930-2020202020-000246_1,CuCrFeTiZn,FCC+BCC,,,,,585.0,,,10.1016/j.wear.2018.05.023,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,0.2,,,,0.2,,database (1).csv,6.94,241.0,,,,,21.67,,
6-222426293082-101010101050-000246_1,(CuCrFeTiZn)<sub>95</sub>Pb<sub>5</sub>,Multiphase,,,,,440.0,,,10.1016/j.wear.2018.05.023,,,,,,,,,,,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,0.1,,,,0.1,,database (1).csv,7.55,174.0,,,,,13.11,,
6-222426293082-000006666666-000246_1,(CuCrFeTiZn)<sub>90</sub>Pb<sub>10</sub>,Multiphase,,,,,258.0,,,10.1016/j.wear.2018.05.023,,,,,,,,,,,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,0.06666666666666667,,database (1).csv,7.85,144.0,,,,,10.02,,
6-132426272829-161616161616-000262_1,CoCrFeNiCuAl,FCC+BCC,,,,,790.0,,,10.1016/j.intermet.2019.04.014,,,,,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,database (1).csv,,,,,,,,0.2,T
5-2426272829-2020202020-000270_1,CoCrFeNiCu,FCC,,,,,230.0,,,10.1016/j.msea.2019.05.056,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,database (1).csv,,,,,,,,,
7-13242526272829-14141414141414-000270_1,AlCrFeCoNiCuMn,FCC + BCC,,,,,1005.0,,,10.1016/j.msea.2019.05.056,,,,,,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,0.14285714285714285,,,,,0.14285714285714285,,,,,,,,,,,,,database (1).csv,,,,,,,,,
7-13222426272829-14141414141414-000270_1,AlCrFeCoNiCuTi,BCC1+BCC2+FCC,,,,,1234.0,,,10.1016/j.msea.2019.05.056,,,,,,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,,,,,,0.14285714285714285,,,,,,,0.14285714285714285,,,,,,database (1).csv,,,,,,,,,
5-1326272829-2222112222-000292_1,AlCoCuFeNi<sub>0.5</sub>,BCC+FCC+B2,,,,,929.0,,,10.1016/j.jmst.2018.12.014,,,,,,0.2222222222222222,,,,0.2222222222222222,,0.2222222222222222,0.2222222222222222,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,database (1).csv,,,,,,,,13.7,C
5-1326272829-2020162020-000292_1,AlCoCuFeNi<sub>0.8</sub>,BCC+FCC+B2,,,,,1021.0,,,10.1016/j.jmst.2018.12.014,,,,,,0.20833333333333334,,,,0.20833333333333334,,0.20833333333333334,0.20833333333333334,,,,,,,,,,,0.16666666666666669,,,,,,,,,,,,,database (1).csv,,,,,,,,12.3,C
5-1326272829-2020202020-000292_1,AlCoCuFeNi<sub>1.0</sub>,FCC+BCC+B2,,,,,994.0,,,10.1016/j.jmst.2018.12.014,,,,,,0.2,,,,0.2,,0.2,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,database (1).csv,,,,,,,,24.5,C
5-1326272829-1818271818-000292_1,AlCoCuFeNi<sub>1.5</sub>,FCC+BCC+B2,,,,,680.0,,,10.1016/j.jmst.2018.12.014,,,,,,0.18181818181818182,,,,0.18181818181818182,,0.18181818181818182,0.18181818181818182,,,,,,,,,,,0.2727272727272727,,,,,,,,,,,,,database (1).csv,,,,,,,,35.9,C
5-1326272829-1616331616-000292_1,AlCoCuFeNi<sub>2.0</sub>,FCC+BCC+B2,,,,,544.0,,,10.1016/j.jmst.2018.12.014,,,,,,0.16666666666666666,,,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,database (1).csv,,,,,,,,,
5-1326272829-1414421414-000292_1,AlCoCuFeNi<sub>3.0</sub>,FCC,,,,,268.0,,,10.1016/j.jmst.2018.12.014,,,,,,0.14285714285714285,,,,0.14285714285714285,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,database (1).csv,,,,,,,,,
6-132426272829-008171733178-000297_1,Al<sub>8</sub>Co<sub>17</sub>Cr<sub>17</sub>Cu<sub>8</sub>Fe<sub>17</sub>Ni<sub>33</sub>,FCC+L12,,,,,357.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.08,,,,0.17,0.17,0.08,0.17,,,,,,,,,,,0.33,,,,,,,,,,,,,database (1).csv,,,,,,,,9.0,T
6-132426272829-008171733178-000297_2,Al<sub>8</sub>Co<sub>17</sub>Cr<sub>17</sub>Cu<sub>8</sub>Fe<sub>17</sub>Ni<sub>33</sub>,FCC+L12,,,,,215.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.08,,,,0.17,0.17,0.08,0.17,,,,,,,,,,,0.33,,,,,,,,,,,,,database (1).csv,,,,,,,,39.0,T
6-132426272829-003181836183-000297_1,Al<sub>4</sub>Co<sub>19</sub>Cr<sub>19</sub>Cu<sub>4</sub>Fe<sub>19</sub>Ni<sub>37</sub>,FCC,,,,,719.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.0392156862745098,,,,0.18627450980392157,0.18627450980392157,0.0392156862745098,0.18627450980392157,,,,,,,,,,,0.3627450980392157,,,,,,,,,,,,,database (1).csv,,,,,,,,30.0,T
6-132426272829-003181836183-000297_2,Al<sub>4</sub>Co<sub>19</sub>Cr<sub>19</sub>Cu<sub>4</sub>Fe<sub>19</sub>Ni<sub>37</sub>,FCC+L12,,,,,460.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.0392156862745098,,,,0.18627450980392157,0.18627450980392157,0.0392156862745098,0.18627450980392157,,,,,,,,,,,0.3627450980392157,,,,,,,,,,,,,database (1).csv,,,,,,,,32.0,T
6-132426272829-008171733178-000297_3,Al<sub>8</sub>Co<sub>17</sub>Cr<sub>17</sub>Cu<sub>8</sub>Fe<sub>17</sub>Ni<sub>33</sub>,FCC+L12+Cr23C6,,,,,357.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.08,,,,0.17,0.17,0.08,0.17,,,,,,,,,,,0.33,,,,,,,,,,,,,database (1).csv,,,,,,,,9.0,T
6-132426272829-008171733178-000297_4,Al<sub>8</sub>Co<sub>17</sub>Cr<sub>17</sub>Cu<sub>8</sub>Fe<sub>17</sub>Ni<sub>33</sub>,FCC+L12+Cr23C6,,,,,365.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.08,,,,0.17,0.17,0.08,0.17,,,,,,,,,,,0.33,,,,,,,,,,,,,database (1).csv,,,,,,,,0.1,T
6-132426272829-008171733178-000297_5,Al<sub>8</sub>Co<sub>17</sub>Cr<sub>17</sub>Cu<sub>8</sub>Fe<sub>17</sub>Ni<sub>33</sub>,FCC+L12,,,,,215.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.08,,,,0.17,0.17,0.08,0.17,,,,,,,,,,,0.33,,,,,,,,,,,,,database (1).csv,,,,,,,,39.0,T
6-132426272829-091818181818-000297_1,Al<sub>9</sub>Co<sub>18</sub>Cr<sub>18</sub>Cu<sub>18</sub>Fe<sub>18</sub>Ni<sub>18</sub>,FCC1+FCC2,,,,,1284.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.09090909090909091,,,,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,database (1).csv,,,,,,,,7.6,T
6-132426272829-091818181818-000297_2,Al<sub>9</sub>Co<sub>18</sub>Cr<sub>18</sub>Cu<sub>18</sub>Fe<sub>18</sub>Ni<sub>18</sub>,FCC,,,,,1290.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.09090909090909091,,,,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,database (1).csv,,,,,,,,5.0,T
6-132426272829-091818181818-000297_3,Al<sub>9</sub>Co<sub>18</sub>Cr<sub>18</sub>Cu<sub>18</sub>Fe<sub>18</sub>Ni<sub>18</sub>,FCC1+FCC2,,,,,650.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.09090909090909091,,,,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,database (1).csv,,,,,,,,27.0,T
6-132426272829-161616161616-000297_1,AlCoCrCuFeNi,BCC+FCC1+FCC2,,,,,790.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,database (1).csv,,,,,,,,0.2,T
6-132426272829-161616161616-000297_2,AlCoCrCuFeNi,BCC+FCC1+FCC2+s,,,,,1040.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,database (1).csv,,,,,,,,1.0,T
6-132426272829-003181836183-000297_3,Al<sub>4</sub>Co<sub>19</sub>Cr<sub>19</sub>Cu<sub>4</sub>Fe<sub>19</sub>Ni<sub>37</sub>,FCC,,,,,719.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.0392156862745098,,,,0.18627450980392157,0.18627450980392157,0.0392156862745098,0.18627450980392157,,,,,,,,,,,0.3627450980392157,,,,,,,,,,,,,database (1).csv,,,,,,,,30.0,T
6-132426272829-091818181818-000297_4,Al<sub>9</sub>Co<sub>18</sub>Cr<sub>18</sub>Cu<sub>18</sub>Fe<sub>18</sub>Ni<sub>18</sub>,FCC,,,,,1290.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.09090909090909091,,,,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,database (1).csv,,,,,,,,5.0,T
6-132426272829-161616161616-000297_3,AlCoCrCuFeNi,BCC+FCC1+FCC2,,,,,350.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,database (1).csv,,,,,,,,5.0,T
6-132426272829-161616161616-000297_4,AlCoCrCuFeNi,BCC+FCC1+FCC2+s,,,,,63.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,database (1).csv,,,,,,,,63.0,T
6-132426272829-091818181818-000297_5,Al<sub>9</sub>Co<sub>18</sub>Cr<sub>18</sub>Cu<sub>18</sub>Fe<sub>18</sub>Ni<sub>18</sub>,FCC,,,,,180.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.09090909090909091,,,,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,database (1).csv,,,,,,,,5.0,T
6-132426272829-091818181818-000297_6,Al<sub>9</sub>Co<sub>18</sub>Cr<sub>18</sub>Cu<sub>18</sub>Fe<sub>18</sub>Ni<sub>18</sub>,FCC1+FCC2,,,,,160.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.09090909090909091,,,,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,database (1).csv,,,,,,,,12.0,T
6-132426272829-091818181818-000297_7,Al<sub>9</sub>Co<sub>18</sub>Cr<sub>18</sub>Cu<sub>18</sub>Fe<sub>18</sub>Ni<sub>18</sub>,FCC,,,,,180.0,,,10.1016/j.matchar.2018.06.036,,,,,,0.09090909090909091,,,,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,database (1).csv,,,,,,,,5.0,T
6-132426272829-161616161616-000299_1,AlCoCrCuFeNi,Unknown,,,,,1051.0,,,10.1016/j.mtla.2019.100259,,,,,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,database (1).csv,,,,,,,,22.5,C
7-13242627282942-01515151515157-000299_1,AlCoCrCuFeNiMo<sub>0.5</sub>,Unknown,,,,,2751.0,,,10.1016/j.mtla.2019.100259,,,,,,0.15384615384615385,,,,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,,,,,,,0.07692307692307693,,,,0.15384615384615385,,,,,,,,,,,,,database (1).csv,,,,,,,,2.5,C
6-132426272829-161616161616-000314_1,AlCoCrFeNiCu,BCC+B2,,,,,1170.0,,,10.1016/j.triboint.2018.10.012,,,,,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,database (1).csv,,,,,,,,,
6-222426272829-131717171717-000318_1,CoCrCuFeNiTi<sub>0.8</sub>,Unknown,,,,,1042.0,,,10.1016/j.jallcom.2019.07.100,,,,,,,,,,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,,,,,,,,,,,0.1724137931034483,,,,,,,0.13793103448275862,,,,,,database (1).csv,,,,,,,,2.11,C
6-222426272829-161616161616-000318_1,CoCrCuFeNiTi<sub>1.0</sub>,Unknown,,,,,1272.0,,,10.1016/j.jallcom.2019.07.100,,,,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,,,,,,0.16666666666666666,,,,,,database (1).csv,,,,,,,,,
5-1326272829-2020202020-000318_1,AlCoCuFeNi,Unknown,,,,,1060.0,,,10.1016/j.jallcom.2019.07.100,,,,,,0.2,,,,0.2,,0.2,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,database (1).csv,,,,,,,,19.1,C
6-132426272829-161616161616-000318_1,AlCoCuFeNiCr,Unknown,,,,,1285.0,,,10.1016/j.jallcom.2019.07.100,,,,,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,database (1).csv,,,,,,,,24.6,C
6-132226272829-161616161616-000318_1,AlCoCuFeNiTi,Unknown,,,,,1612.0,,,10.1016/j.jallcom.2019.07.100,,,,,,0.16666666666666666,,,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,,,,,,0.16666666666666666,,,,,,database (1).csv,,,,,,,,12.8,C
7-13222426272829-14141414141414-000318_1,AlCoCuFeNiCrTi,Unknown,,,,,1523.0,,,10.1016/j.jallcom.2019.07.100,,,,,,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,,,,,,0.14285714285714285,,,,,,,0.14285714285714285,,,,,,database (1).csv,,,,,,,,8.1,C
5-2426272829-2020202020-000375_1,CoCrCuFeNi,Unknown,,,,,230.0,,,10.1016/j.jallcom.2020.156466,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,database (1).csv,,,,,,,,51.0,C
5-1322262729-2222152020-000375_1,Al<sub>22.5</sub>Cu<sub>20</sub>Fe<sub>15</sub>Ni<sub>20</sub>Ti<sub>22.5</sub>,Unknown,,,,,980.0,,,10.1016/j.jallcom.2020.156466,,,,,,0.225,,,,,,0.2,0.15,,,,,,,,,,,0.2,,,,,,,0.225,,,,,,database (1).csv,,,,,,,,6.6,C
5-1322262729-2020202020-000375_1,AlCuFeNiTi,Unknown,,,,,1074.0,,,10.1016/j.jallcom.2020.156466,,,,,,0.2,,,,,,0.2,0.2,,,,,,,,,,,0.2,,,,,,,0.2,,,,,,database (1).csv,,,,,,,,8.2,C
5-1322262729-2222152020-000375_2,Al<sub>22.5</sub>Cu<sub>20</sub>Fe<sub>15</sub>Ni<sub>20</sub>Ti<sub>22.5</sub>,Unknown,,,,,737.0,,,10.1016/j.jallcom.2020.156466,,,,,,0.225,,,,,,0.2,0.15,,,,,,,,,,,0.2,,,,,,,0.225,,,,,,database (1).csv,,,,,,,,8.8,C
5-1322262729-2020202020-000375_2,AlCuFeNiTi,Unknown,,,,,697.0,,,10.1016/j.jallcom.2020.156466,,,,,,0.2,,,,,,0.2,0.2,,,,,,,,,,,0.2,,,,,,,0.2,,,,,,database (1).csv,,,,,,,,4.3,C
6-132426272829-003181837183-000392_1,CrFeCoNi<sub>2</sub> Cu<sub>0.2</sub>Al<sub>0.2</sub>,Unknown,,,,,720.0,,,10.1016/j.pmatsci.2020.100754,,,,,,0.037037037037037035,,,,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.18518518518518517,,,,,,,,,,,0.37037037037037035,,,,,,,,,,,,,database (1).csv,,,,,,,,31.0,T
6-132426272829-003181837183-000392_2,CrFeCoNi<sub>2</sub> Cu<sub>0.2</sub>Al<sub>0.2</sub>,Unknown,,,,,460.0,,,10.1016/j.pmatsci.2020.100754,,,,,,0.037037037037037035,,,,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.18518518518518517,,,,,,,,,,,0.37037037037037035,,,,,,,,,,,,,database (1).csv,,,,,,,,32.0,T
6-132224252629-000063253333-000406_1,Al<sub>63</sub>Ti<sub>25</sub>Cr<sub>3</sub>Mn<sub>3</sub>Fe<sub>3</sub>Cu<sub>3</sub>,Multiphase,,,,,409.0,,,10.1016/j.scriptamat.2023.115928,,,,,,0.63,,,,,0.03,0.03,0.03,,,,,,0.03,,,,,,,,,,,,0.25,,,,,,database (1).csv,3.65,,,,,,,20.5,C
6-132224252629-000060205555-000406_1,Al<sub>60</sub>Ti<sub>20</sub>Cr<sub>5</sub>Mn<sub>5</sub>Fe<sub>5</sub>Cu<sub>5</sub>,Multiphase,,,,,519.0,,,10.1016/j.scriptamat.2023.115928,,,,,,0.6,,,,,0.05,0.05,0.05,,,,,,0.05,,,,,,,,,,,,0.2,,,,,,database (1).csv,3.88,,,,,,,18.0,C
6-132224252629-000552051055-000406_1,Al<sub>55</sub>Ti<sub>20</sub>Cr<sub>5</sub>Mn<sub>10</sub>Fe<sub>5</sub>Cu<sub>5</sub>,Multiphase,,,,,650.0,,,10.1016/j.scriptamat.2023.115928,,,,,,0.55,,,,,0.05,0.05,0.05,,,,,,0.1,,,,,,,,,,,,0.2,,,,,,database (1).csv,4.08,,,,,,,16.7,C
6-132224252629-005020101055-000406_1,Al<sub>50</sub>Ti<sub>20</sub>Cr<sub>10</sub>Mn<sub>10</sub>Fe<sub>5</sub>Cu<sub>5</sub>,Multiphase,,,,,716.0,,,10.1016/j.scriptamat.2023.115928,,,,,,0.5,,,,,0.1,0.05,0.05,,,,,,0.1,,,,,,,,,,,,0.2,,,,,,database (1).csv,4.27,,,,,,,12.4,C
5-2425262729-0242424241-000426_1,Cu<sub>0.07</sub>CrFeMnNi,FCC,,,,,109.28,,,10.1016/j.intermet.2023.108100,,,,,,,,,,,0.24570024570024568,0.0171990171990172,0.24570024570024568,,,,,,0.24570024570024568,,,,,0.24570024570024568,,,,,,,,,,,,,database (1).csv,,206.21,,,80.9,,,,
5-2425262729-0242424243-000426_1,Cu<sub>0.14</sub>CrFeMnNi,FCC,,,,,108.62,,,10.1016/j.intermet.2023.108100,,,,,,,,,,,0.24154589371980673,0.033816425120772944,0.24154589371980673,,,,,,0.24154589371980673,,,,,0.24154589371980673,,,,,,,,,,,,,database (1).csv,,207.74,,,81.56,,,,
6-132425262729-003232323231-000426_1,Al<sub>0.15</sub>Cu<sub>0.07</sub>CrFeMnNi,FCC,,,,,118.86,,,10.1016/j.intermet.2023.108100,,,,,,0.035545023696682464,,,,,0.23696682464454977,0.016587677725118485,0.23696682464454977,,,,,,0.23696682464454977,,,,,0.23696682464454977,,,,,,,,,,,,,database (1).csv,,205.3,,,80.34,,,,
6-132425262729-003232323233-000426_1,Al<sub>0.15</sub>Cu<sub>0.14</sub>CrFeMnNi,FCC,,,,,119.72,,,10.1016/j.intermet.2023.108100,,,,,,0.03496503496503496,,,,,0.2331002331002331,0.03263403263403264,0.2331002331002331,,,,,,0.2331002331002331,,,,,0.2331002331002331,,,,,,,,,,,,,database (1).csv,,205.42,,,80.42,,,,
6-132425262729-006222222221-000426_1,Al<sub>0.3</sub>Cu<sub>0.07</sub>CrFeMnNi,FCC,,,,,124.19,,,10.1016/j.intermet.2023.108100,,,,,,0.06864988558352403,,,,,0.22883295194508008,0.016018306636155607,0.22883295194508008,,,,,,0.22883295194508008,,,,,0.22883295194508008,,,,,,,,,,,,,database (1).csv,,202.93,,,79.15,,,,
6-132425262729-006222222223-000426_1,Al<sub>0.3</sub>Cu<sub>0.14</sub>CrFeMnNi,FCC,,,,,117.13,,,10.1016/j.intermet.2023.108100,,,,,,0.06756756756756757,,,,,0.22522522522522526,0.031531531531531536,0.22522522522522526,,,,,,0.22522522522522526,,,,,0.22522522522522526,,,,,,,,,,,,,database (1).csv,,203.96,,,79.82,,,,
